Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),Dir of Max Gust (10s deg),Spd of Max Gust (km/h)
2016,10,13,19.8,6.3,13.1,4.9,0,NaN,NaN,0,NaN,NaN,NaN
2016,10,14,14.7,5.8,10.3,7.7,0,NaN,NaN,0,NaN,NaN,NaN
2016,10,15,18.8,10.3,14.6,3.4,0,NaN,NaN,0,NaN,NaN,NaN
2016,10,16,21.5,17.5,19.5,0,1.5,NaN,NaN,1.4,NaN,NaN,NaN
2016,10,17,20.1,15.6,17.9,0.1,0,NaN,NaN,0.9,NaN,NaN,NaN
2016,10,18,24.9,13.2,19.1,0,1.1,NaN,NaN,0,NaN,NaN,NaN
2016,10,19,19.7,11.4,15.6,2.4,0,NaN,NaN,0,NaN,NaN,NaN
2016,10,20,16.3,11.3,13.8,4.2,0,NaN,NaN,6,NaN,NaN,NaN
2016,10,21,11.7,6,8.9,9.1,0,NaN,NaN,5.2,NaN,NaN,NaN
2016,10,22,8.800000000000001,4.2,6.5,11.5,0,NaN,NaN,0,NaN,NaN,NaN
2016,10,23,13.9,4.7,9.300000000000001,8.699999999999999,0,NaN,NaN,0,NaN,NaN,NaN
2016,10,24,10.6,5.9,8.300000000000001,9.699999999999999,0,NaN,NaN,0,NaN,NaN,NaN
2016,10,25,8.5,4,6.3,11.7,0,NaN,NaN,0,NaN,NaN,NaN
2016,10,26,6.2,0.9,3.6,14.4,0,NaN,NaN,0,NaN,NaN,NaN
2016,10,27,6.6,1,3.8,14.2,0,NaN,NaN,9.6,NaN,NaN,NaN
2016,10,28,10.7,1.1,5.9,12.1,0,NaN,NaN,0,NaN,NaN,NaN
2016,10,29,19.8,10.7,15.3,2.7,0,NaN,NaN,0,NaN,NaN,NaN
2016,10,30,12,2.8,7.4,10.6,0,NaN,NaN,0.6,NaN,NaN,NaN
2016,10,31,9.5,2,5.8,12.2,0,NaN,NaN,0,NaN,NaN,NaN
2016,11,1,17.9,7,12.5,5.5,0,NaN,NaN,0,NaN,NaN,NaN
2016,11,2,19.4,12.5,16,2,0,NaN,NaN,4.2,NaN,NaN,NaN
2016,11,3,14.4,7.1,10.8,7.2,0,NaN,NaN,21,NaN,NaN,NaN
2016,11,4,12.1,4.3,8.199999999999999,9.800000000000001,0,NaN,NaN,0,NaN,NaN,NaN
2016,11,5,16.1,7.3,11.7,6.3,0,NaN,NaN,0,NaN,NaN,NaN
2016,11,6,12.4,6.3,9.4,8.6,0,NaN,NaN,0,NaN,NaN,NaN
2016,11,7,15.6,5.3,10.5,7.5,0,NaN,NaN,0,NaN,NaN,NaN
2016,11,8,15.8,6.5,11.2,6.8,0,NaN,NaN,0.8,NaN,NaN,NaN
2016,11,9,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016,11,10,16.5,1.9,9.199999999999999,8.800000000000001,0,NaN,NaN,0,NaN,NaN,NaN
2016,11,11,13,0.6,6.8,11.2,0,NaN,NaN,0,NaN,NaN,NaN
2016,11,12,10.1,-0.7,4.7,13.3,0,NaN,NaN,0,NaN,NaN,NaN
2016,11,13,12.5,3.1,7.8,10.2,0,NaN,NaN,0,NaN,NaN,NaN
2016,11,14,12.8,5.2,9,9,0,NaN,NaN,0,NaN,NaN,NaN
2016,11,15,12.8,5,8.9,9.1,0,NaN,NaN,0,NaN,NaN,NaN
2016,11,16,13.8,6.5,10.2,7.8,0,NaN,NaN,0,NaN,NaN,NaN
2016,11,17,11.5,4.7,8.1,9.9,0,NaN,NaN,0,NaN,NaN,NaN
2016,11,18,17.6,7.3,12.5,5.5,0,NaN,NaN,0,NaN,NaN,NaN
2016,11,19,15.2,1.2,8.199999999999999,9.800000000000001,0,NaN,NaN,3.3,NaN,NaN,NaN
2016,11,20,2.7,-2.6,0.1,17.9,0,NaN,NaN,2.6,NaN,NaN,NaN
2016,11,21,1.4,-2.5,-0.6,18.6,0,NaN,NaN,0,NaN,NaN,NaN
2016,11,22,2.9,-2,0.5,17.5,0,NaN,NaN,0,NaN,NaN,NaN
2016,11,23,2.3,-2,0.2,17.8,0,NaN,NaN,2.1,NaN,NaN,NaN
2016,11,24,4.4,2.3,3.4,14.6,0,NaN,NaN,2.2,NaN,NaN,NaN
2016,11,25,7.9,3.7,5.8,12.2,0,NaN,NaN,1.4,NaN,NaN,NaN
2016,11,26,7.3,3.2,5.3,12.7,0,NaN,NaN,4.7,NaN,NaN,NaN
2016,11,27,8.300000000000001,3.5,5.9,12.1,0,NaN,NaN,0,NaN,NaN,NaN
2016,11,28,8.1,4.8,6.5,11.5,0,NaN,NaN,0.5,NaN,NaN,NaN
2016,11,29,13.2,6.4,9.800000000000001,8.199999999999999,0,NaN,NaN,2.3,NaN,NaN,NaN
2016,11,30,12.5,8,10.3,7.7,0,NaN,NaN,6,NaN,NaN,NaN
2016,12,1,8.4,4.8,6.6,11.4,0,NaN,NaN,0,NaN,NaN,NaN
2016,12,2,6.7,2.7,4.7,13.3,0,NaN,NaN,0,NaN,NaN,NaN
2016,12,3,6.7,1.3,4,14,0,NaN,NaN,0,NaN,NaN,NaN
2016,12,4,3.9,0.7,2.3,15.7,0,NaN,NaN,2.1,NaN,NaN,NaN
2016,12,5,6.3,1.5,3.9,14.1,0,NaN,NaN,4.6,NaN,NaN,NaN
2016,12,6,6,1.9,4,14,0,NaN,NaN,5.2,NaN,NaN,NaN
2016,12,7,3.9,0.3,2.1,15.9,0,NaN,NaN,0,NaN,NaN,NaN
2016,12,8,1,-2.4,-0.7,18.7,0,NaN,NaN,0.6,NaN,NaN,NaN
2016,12,9,-0.2,-6.5,-3.4,21.4,0,NaN,NaN,0,NaN,NaN,NaN
2016,12,10,-0.7,-6.4,-3.6,21.6,0,NaN,NaN,0,NaN,NaN,NaN
2016,12,11,0.6,-4.7,-2.1,20.1,0,NaN,NaN,12.7,NaN,NaN,NaN
2016,12,12,3.3,-0.7,1.3,16.7,0,NaN,NaN,4.6,11,NaN,NaN
2016,12,13,-0.1,-5.2,-2.7,20.7,0,NaN,NaN,0,8,NaN,NaN
2016,12,14,-4.1,-9.199999999999999,-6.7,24.7,0,NaN,NaN,0,8,NaN,NaN
2016,12,15,-6.7,-11.7,-9.199999999999999,27.2,0,NaN,NaN,3.6,7,NaN,NaN
2016,12,16,-4.7,-9.4,-7.1,25.1,0,NaN,NaN,3.8,11,NaN,NaN
2016,12,17,0.5,-5.7,-2.6,20.6,0,NaN,NaN,8.699999999999999,22,NaN,NaN
2016,12,18,-0.1,-10.4,-5.3,23.3,0,NaN,NaN,1.9,19,NaN,NaN
2016,12,19,-6.3,-9.1,-7.7,25.7,0,NaN,NaN,0,18,NaN,NaN
2016,12,20,1.2,-7.3,-3.1,21.1,0,NaN,NaN,0,17,NaN,NaN
2016,12,21,1.3,-4.6,-1.7,19.7,0,NaN,NaN,1.4,17,NaN,NaN
2016,12,22,4.1,0.8,2.5,15.5,0,NaN,NaN,0.2,18,NaN,NaN
2016,12,23,3.7,-1.1,1.3,16.7,0,NaN,NaN,0,16,NaN,NaN
2016,12,24,4.7,1.7,3.2,14.8,0,NaN,NaN,3.9,15,NaN,NaN
2016,12,25,3.8,-2.2,0.8,17.2,0,NaN,NaN,0,11,NaN,NaN
2016,12,26,10.1,-2,4.1,13.9,0,NaN,NaN,13.9,7,NaN,NaN
2016,12,27,8.5,-2,3.3,14.7,0,NaN,NaN,0.5,3,NaN,NaN
2016,12,28,1.5,-2.4,-0.5,18.5,0,NaN,NaN,0,3,NaN,NaN
2016,12,29,2.8,-0.1,1.4,16.6,0,NaN,NaN,9,4,NaN,NaN
2016,12,30,0.9,-2.3,-0.7,18.7,0,NaN,NaN,0.7,5,NaN,NaN
2016,12,31,NaN,-2.3,NaN,NaN,NaN,NaN,NaN,NaN,4,NaN,NaN
2017,1,1,3.1,-0.5,1.3,16.7,0,NaN,NaN,0,3,NaN,NaN
2017,1,2,5.5,0.7,3.1,14.9,0,NaN,NaN,0,3,NaN,NaN
2017,1,3,4.8,2.4,3.6,14.4,0,NaN,NaN,11.3,1,NaN,NaN
2017,1,4,3.8,-7.6,-1.9,19.9,0,NaN,NaN,0.6,NaN,NaN,NaN
2017,1,5,-5.3,-10.3,-7.8,25.8,0,NaN,NaN,0,NaN,NaN,NaN
2017,1,6,-5.9,-11.8,-8.9,26.9,0,NaN,NaN,0,NaN,NaN,NaN
2017,1,7,-6.4,-11.8,-9.1,27.1,0,NaN,NaN,0,NaN,NaN,NaN
2017,1,8,-8.199999999999999,-11.1,-9.699999999999999,27.7,0,NaN,NaN,0,NaN,NaN,NaN
2017,1,9,-1.2,-8.5,-4.9,22.9,0,NaN,NaN,0,NaN,NaN,NaN
2017,1,10,7.1,-1.7,2.7,15.3,0,NaN,NaN,18.3,NaN,NaN,NaN
2017,1,11,8.199999999999999,1.9,5.1,12.9,0,NaN,NaN,4.3,NaN,NaN,NaN
2017,1,12,9.800000000000001,-1,4.4,13.6,0,NaN,NaN,15.6,NaN,NaN,NaN
2017,1,13,-0.6,-7.8,-4.2,22.2,0,NaN,NaN,0,NaN,NaN,NaN
2017,1,14,-2.1,-8.5,-5.3,23.3,0,NaN,NaN,0,NaN,NaN,NaN
2017,1,15,0.5,-4.4,-2,20,0,NaN,NaN,0,NaN,NaN,NaN
2017,1,16,3.7,-4,-0.2,18.2,0,NaN,NaN,0,NaN,NaN,NaN
2017,1,17,2.6,1.2,1.9,16.1,0,NaN,NaN,13.5,NaN,NaN,NaN
2017,1,18,4.5,1.8,3.2,14.8,0,NaN,NaN,0.4,NaN,NaN,NaN
2017,1,19,4.2,2,3.1,14.9,0,NaN,NaN,0,0,NaN,NaN
2017,1,20,4.2,1.9,3.1,14.9,0,NaN,NaN,0,NaN,NaN,NaN
2017,1,21,6.7,3.5,5.1,12.9,0,NaN,NaN,0,NaN,NaN,NaN
2017,1,22,5.9,2.5,4.2,13.8,0,NaN,NaN,0,NaN,NaN,NaN
2017,1,23,4.4,1.2,2.8,15.2,0,NaN,NaN,0,NaN,NaN,NaN
2017,1,24,1.9,0.3,1.1,16.9,0,NaN,NaN,0.5,NaN,NaN,NaN
2017,1,25,5.5,1.3,3.4,14.6,0,NaN,NaN,2.6,NaN,NaN,NaN
2017,1,26,4.8,1.5,3.2,14.8,0,NaN,NaN,2.2,NaN,NaN,NaN
2017,1,27,2.1,-0.3,0.9,17.1,0,NaN,NaN,0.3,NaN,NaN,NaN
2017,1,28,-0.2,-1.5,-0.9,18.9,0,NaN,NaN,0.7,NaN,NaN,NaN
2017,1,29,-1,-5.9,-3.5,21.5,0,NaN,NaN,0,NaN,NaN,NaN
2017,1,30,-4,-10.1,-7.1,25.1,0,NaN,NaN,0,NaN,NaN,NaN
2017,1,31,-1.6,-4.7,-3.2,21.2,0,NaN,NaN,2.2,0,NaN,NaN
2017,2,1,3.6,-3.4,0.1,17.9,0,NaN,NaN,0,3,NaN,NaN
2017,2,2,-1.6,-5.7,-3.7,21.7,0,NaN,NaN,0.2,NaN,NaN,NaN
2017,2,3,-3.3,-8,-5.7,23.7,0,NaN,NaN,0,0,NaN,NaN
2017,2,4,-0.3,-7.3,-3.8,21.8,0,NaN,NaN,0,0,NaN,NaN
2017,2,5,1.4,-2.5,-0.6,18.6,0,NaN,NaN,0.6,1,NaN,NaN
2017,2,6,2,-3.7,-0.9,18.9,0,NaN,NaN,0,1,NaN,NaN
2017,2,7,4.8,-1.2,1.8,16.2,0,NaN,NaN,14.9,NaN,NaN,NaN
2017,2,8,4.4,-7.1,-1.4,19.4,0,NaN,NaN,0,0,NaN,NaN
2017,2,9,-3.9,-11.1,-7.5,25.5,0,NaN,NaN,0.2,1,NaN,NaN
2017,2,10,-0.2,-6.7,-3.5,21.5,0,NaN,NaN,5,0,NaN,NaN
2017,2,11,5,-1.6,1.7,16.3,0,NaN,NaN,0,7,NaN,NaN
2017,2,12,2,-3.7,-0.9,18.9,0,NaN,NaN,14.8,4,NaN,NaN
2017,2,13,-0.7,-3.6,-2.2,20.2,0,NaN,NaN,0,17,NaN,NaN
2017,2,14,5.6,-3.6,1,17,0,NaN,NaN,0,15,NaN,NaN
2017,2,15,3,-5.1,-1.1,19.1,0,NaN,NaN,0,9,NaN,NaN
2017,2,16,-2.4,-9.199999999999999,-5.8,23.8,0,NaN,NaN,0,8,NaN,NaN
2017,2,17,1.5,-6.3,-2.4,20.4,0,NaN,NaN,0,8,NaN,NaN
2017,2,18,13.8,-0.2,6.8,11.2,0,NaN,NaN,0,8,NaN,NaN
2017,2,19,13.3,3.5,8.4,9.6,0,NaN,NaN,0,2,NaN,NaN
2017,2,20,4.4,0.5,2.5,15.5,0,NaN,NaN,0,0,NaN,NaN
2017,2,21,7.7,1.7,4.7,13.3,0,NaN,NaN,2.1,NaN,NaN,NaN
2017,2,22,9.9,4.8,7.4,10.6,0,NaN,NaN,0,NaN,NaN,NaN
2017,2,23,19.1,5.1,12.1,5.9,0,NaN,NaN,0,NaN,NaN,NaN
2017,2,24,5.4,3,4.2,13.8,0,NaN,NaN,2,NaN,NaN,NaN
2017,2,25,8.800000000000001,-1.5,3.7,14.3,0,NaN,NaN,7.5,NaN,NaN,NaN
2017,2,26,3.5,-2.8,0.4,17.6,0,NaN,NaN,0,NaN,NaN,NaN
2017,2,27,9.9,2.5,6.2,11.8,0,NaN,NaN,0,NaN,NaN,NaN
2017,2,28,10.9,2.9,6.9,11.1,0,NaN,NaN,1.8,0,NaN,NaN
2017,3,1,13.1,-1.9,5.6,12.4,0,NaN,NaN,18.4,NaN,NaN,NaN
2017,3,2,-1.3,-6.4,-3.9,21.9,0,NaN,NaN,0.2,0,NaN,NaN
2017,3,3,-4.3,-8.1,-6.2,24.2,0,NaN,NaN,0,0,NaN,NaN
2017,3,4,-6.5,-11.9,-9.199999999999999,27.2,0,NaN,NaN,0.2,0,NaN,NaN
2017,3,5,-0.4,-10.6,-5.5,23.5,0,NaN,NaN,0,0,NaN,NaN
2017,3,6,4.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017,3,7,10.9,6.4,8.699999999999999,9.300000000000001,0,NaN,NaN,9.6,NaN,NaN,NaN
2017,3,8,11.1,2.4,6.8,11.2,0,NaN,NaN,0,NaN,NaN,NaN
2017,3,9,4.4,-1.1,1.7,16.3,0,NaN,NaN,0,NaN,NaN,NaN
2017,3,10,-0.3,-9.4,-4.9,22.9,0,NaN,NaN,0,NaN,NaN,NaN
2017,3,11,-5.3,-12.5,-8.9,26.9,0,NaN,NaN,0.2,0,NaN,NaN
2017,3,12,-3.8,-12.5,-8.199999999999999,26.2,0,NaN,NaN,0,0,NaN,NaN
2017,3,13,-5.5,-10.2,-7.9,25.9,0,NaN,NaN,1,0,NaN,NaN
2017,3,14,-7,-10.2,-8.6,26.6,0,NaN,NaN,2.7,3,NaN,NaN
2017,3,15,-2.9,-9.4,-6.2,24.2,0,NaN,NaN,0.2,2,NaN,NaN
2017,3,16,3,-6.8,-1.9,19.9,0,NaN,NaN,0,0,NaN,NaN
2017,3,17,5.3,-3.8,0.8,17.2,0,NaN,NaN,0,0,NaN,NaN
2017,3,18,3.1,0.1,1.6,16.4,0,NaN,NaN,1.5,NaN,NaN,NaN
2017,3,19,6.4,0.3,3.4,14.6,0,NaN,NaN,0,NaN,NaN,NaN
2017,3,20,5.3,0.8,3.1,14.9,0,NaN,NaN,0,NaN,NaN,NaN
2017,3,21,13.5,-2.7,5.4,12.6,0,NaN,NaN,0,NaN,NaN,NaN
2017,3,22,-1.6,-8.300000000000001,-5,23,0,NaN,NaN,0,NaN,NaN,NaN
2017,3,23,2.2,-6.9,-2.4,20.4,0,NaN,NaN,0,NaN,NaN,NaN
2017,3,24,12.4,1.3,6.9,11.1,0,NaN,NaN,6.7,0,NaN,NaN
2017,3,25,4.5,1.7,3.1,14.9,0,NaN,NaN,7.1,NaN,NaN,NaN
2017,3,26,6.6,1.1,3.9,14.1,0,NaN,NaN,2.4,NaN,NaN,NaN
2017,3,27,14.7,6.4,10.6,7.4,0,NaN,NaN,1.5,NaN,NaN,NaN
2017,3,28,10.8,4.1,7.5,10.5,0,NaN,NaN,0,NaN,NaN,NaN
2017,3,29,9.1,3.7,6.4,11.6,0,NaN,NaN,0,NaN,NaN,NaN
2017,3,30,3.8,0.7,2.3,15.7,0,NaN,NaN,10.6,NaN,NaN,NaN
2017,3,31,4.1,1.8,3,15,0,NaN,NaN,10.1,NaN,NaN,NaN
2017,4,1,11.3,2.2,6.8,11.2,0,NaN,NaN,0,NaN,NaN,NaN
2017,4,2,16.7,3.8,10.3,7.7,0,NaN,NaN,0,NaN,NaN,NaN
2017,4,3,10.8,5.3,8.1,9.9,0,NaN,NaN,6.3,NaN,NaN,NaN
2017,4,4,10.4,5,7.7,10.3,0,NaN,NaN,11.3,NaN,NaN,NaN
2017,4,5,9.199999999999999,5,7.1,10.9,0,NaN,NaN,0.2,NaN,NaN,NaN
2017,4,6,7.5,1.4,4.5,13.5,0,NaN,NaN,26.9,NaN,NaN,NaN
2017,4,7,5.2,0.1,2.7,15.3,0,NaN,NaN,1.2,NaN,NaN,NaN
2017,4,8,12.2,0.8,6.5,11.5,0,NaN,NaN,0.2,NaN,NaN,NaN
2017,4,9,18,4.8,11.4,6.6,0,NaN,NaN,0,NaN,NaN,NaN
2017,4,10,22,11.8,16.9,1.1,0,NaN,NaN,1.4,NaN,NaN,NaN
2017,4,11,NaN,11.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017,4,12,9.5,3.4,6.5,11.5,0,NaN,NaN,0,NaN,NaN,NaN
2017,4,13,12.1,2.4,7.3,10.7,0,NaN,NaN,0,NaN,NaN,NaN
2017,4,14,14.9,6.3,10.6,7.4,0,NaN,NaN,0,NaN,NaN,NaN
2017,4,15,16.4,5.5,11,7,0,NaN,NaN,3.7,NaN,NaN,NaN
2017,4,16,22.3,10.9,16.6,1.4,0,NaN,NaN,0,NaN,NaN,NaN
2017,4,17,13.5,2.5,8,10,0,NaN,NaN,0,NaN,NaN,NaN
2017,4,18,8.300000000000001,1.8,5.1,12.9,0,NaN,NaN,0,NaN,NaN,NaN
2017,4,19,19.8,5.4,12.6,5.4,0,NaN,NaN,1.2,NaN,NaN,NaN
2017,4,20,10,4.6,7.3,10.7,0,NaN,NaN,23.3,NaN,NaN,NaN
2017,4,21,14,6,10,8,0,NaN,NaN,0,NaN,NaN,NaN
2017,4,22,13.8,5.2,9.5,8.5,0,NaN,NaN,0,NaN,NaN,NaN
2017,4,23,18.4,4.8,11.6,6.4,0,NaN,NaN,0,NaN,NaN,NaN
2017,4,24,11,6.9,9,9,0,NaN,NaN,0,NaN,NaN,NaN
2017,4,25,10.9,5.1,8,10,0,NaN,NaN,4.2,NaN,NaN,NaN
2017,4,26,15.2,9.4,12.3,5.7,0,NaN,NaN,0,NaN,NaN,NaN
2017,4,27,25.4,10.4,17.9,0.1,0,NaN,NaN,8.800000000000001,NaN,NaN,NaN
2017,4,28,17.7,10.4,14.1,3.9,0,NaN,NaN,0,NaN,NaN,NaN
2017,4,29,15.3,7.3,11.3,6.7,0,NaN,NaN,0,NaN,NaN,NaN
2017,4,30,8.6,3.6,6.1,11.9,0,NaN,NaN,18,NaN,NaN,NaN
2017,5,1,14.1,5,9.6,8.4,0,NaN,NaN,23.3,NaN,NaN,NaN
2017,5,2,10.8,7,8.9,9.1,0,NaN,NaN,0.7,NaN,NaN,NaN
2017,5,3,15.7,5,10.4,7.6,0,NaN,NaN,0,NaN,NaN,NaN
2017,5,4,10.4,6.1,8.300000000000001,9.699999999999999,0,NaN,NaN,21.9,NaN,NaN,NaN
2017,5,5,9.9,6.7,8.300000000000001,9.699999999999999,0,NaN,NaN,29.9,NaN,NaN,NaN
2017,5,6,9,5.6,7.3,10.7,0,NaN,NaN,0.7,NaN,NaN,NaN
2017,5,7,12.1,4.1,8.1,9.9,0,NaN,NaN,0,NaN,NaN,NaN
2017,5,8,12.8,3,7.9,10.1,0,NaN,NaN,0,NaN,NaN,NaN
2017,5,9,11.1,5.3,8.199999999999999,9.800000000000001,0,NaN,NaN,0,NaN,NaN,NaN
2017,5,10,10.5,5,7.8,10.2,0,NaN,NaN,0,NaN,NaN,NaN
2017,5,11,13.7,7.3,10.5,7.5,0,NaN,NaN,0,NaN,NaN,NaN
2017,5,12,13.7,7.6,10.7,7.3,0,NaN,NaN,0,NaN,NaN,NaN
2017,5,13,16.8,9.4,13.1,4.9,0,NaN,NaN,0.6,NaN,NaN,NaN
2017,5,14,18.4,7.4,12.9,5.1,0,NaN,NaN,0,NaN,NaN,NaN
2017,5,15,19.6,8.1,13.9,4.1,0,NaN,NaN,0,NaN,NaN,NaN
2017,5,16,16.3,10.5,13.4,4.6,0,NaN,NaN,0,NaN,NaN,NaN
2017,5,17,29.9,10.6,20.3,0,2.3,NaN,NaN,0,NaN,NaN,NaN
2017,5,18,NaN,18.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017,5,19,18.9,9.300000000000001,14.1,3.9,0,NaN,NaN,0,NaN,NaN,NaN
2017,5,20,15.3,8.199999999999999,11.8,6.2,0,NaN,NaN,0,NaN,NaN,NaN
2017,5,21,13.7,9.6,11.7,6.3,0,NaN,NaN,13.7,NaN,NaN,NaN
2017,5,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017,5,23,21.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017,5,24,21.6,14,17.8,0.2,0,NaN,NaN,0,NaN,NaN,NaN
2017,5,25,14.8,10.2,12.5,5.5,0,NaN,NaN,52.9,NaN,NaN,NaN
2017,5,26,19.3,11.5,15.4,2.6,0,NaN,NaN,3.3,NaN,NaN,NaN
2017,5,27,19.3,13.1,16.2,1.8,0,NaN,NaN,0,NaN,NaN,NaN
2017,5,28,19.6,12.5,16.1,1.9,0,NaN,NaN,0,NaN,NaN,NaN
2017,5,29,NaN,14.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017,5,30,22.7,12.8,17.8,0.2,0,NaN,NaN,9.6,NaN,NaN,NaN
2017,5,31,23,11.2,17.1,0.9,0,NaN,NaN,0.7,NaN,NaN,NaN
2017,6,1,18.8,10.8,14.8,3.2,0,NaN,NaN,0,NaN,NaN,NaN
2017,6,2,20.8,9.6,15.2,2.8,0,NaN,NaN,0,NaN,NaN,NaN
2017,6,3,22.1,11.9,17,1,0,NaN,NaN,0,NaN,NaN,NaN
2017,6,4,17.5,11.5,14.5,3.5,0,NaN,NaN,6,NaN,NaN,NaN
2017,6,5,17.3,12.9,15.1,2.9,0,NaN,NaN,0,NaN,NaN,NaN
2017,6,6,17.4,11.6,14.5,3.5,0,NaN,NaN,4.1,NaN,NaN,NaN
2017,6,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017,6,8,23.7,11.8,17.8,0.2,0,NaN,NaN,0,NaN,NaN,NaN
2017,6,9,25.5,14.6,20.1,0,2.1,NaN,NaN,0,NaN,NaN,NaN
2017,6,10,27,15.9,21.5,0,3.5,NaN,NaN,0,NaN,NaN,NaN
2017,6,11,29,18.8,23.9,0,5.9,NaN,NaN,0,NaN,NaN,NaN
2017,6,12,30.4,19.8,25.1,0,7.1,NaN,NaN,0,NaN,NaN,NaN
2017,6,13,25.4,19,22.2,0,4.2,NaN,NaN,0,NaN,NaN,NaN
2017,6,14,22.4,17.1,19.8,0,1.8,NaN,NaN,0,NaN,NaN,NaN
2017,6,15,18.8,15.9,17.4,0.6,0,NaN,NaN,0,NaN,NaN,NaN
2017,6,16,30.1,16.6,23.4,0,5.4,NaN,NaN,3.1,NaN,NaN,NaN
2017,6,17,27,19.9,23.5,0,5.5,NaN,NaN,0.5,NaN,NaN,NaN
2017,6,18,28.2,20.2,24.2,0,6.2,NaN,NaN,1.4,NaN,NaN,NaN
2017,6,19,28,16.4,22.2,0,4.2,NaN,NaN,1.8,NaN,NaN,NaN
2017,6,20,24.3,13.3,18.8,0,0.8,NaN,NaN,6.4,NaN,NaN,NaN
2017,6,21,23.6,12.9,18.3,0,0.3,NaN,NaN,0,NaN,NaN,NaN
2017,6,22,21.9,14.2,18.1,0,0.1,NaN,NaN,6.8,NaN,NaN,NaN
2017,6,23,25.4,18.9,22.2,0,4.2,NaN,NaN,33.1,NaN,NaN,NaN
2017,6,24,25.1,16.3,20.7,0,2.7,NaN,NaN,0,NaN,NaN,NaN
2017,6,25,21.3,15.6,18.5,0,0.5,NaN,NaN,2.4,NaN,NaN,NaN
2017,6,26,21.3,12.3,16.8,1.2,0,NaN,NaN,4.3,NaN,NaN,NaN
2017,6,27,20.6,12.3,16.5,1.5,0,NaN,NaN,0.7,NaN,NaN,NaN
2017,6,28,24.2,12.4,18.3,0,0.3,NaN,NaN,0,NaN,NaN,NaN
2017,6,29,25.6,14.6,20.1,0,2.1,NaN,NaN,3.2,NaN,NaN,NaN
2017,6,30,26.4,18.5,22.5,0,4.5,NaN,NaN,7.9,NaN,NaN,NaN
2017,7,1,25.2,17.1,21.2,0,3.2,NaN,NaN,3.2,NaN,NaN,NaN
2017,7,2,27.9,15.1,21.5,0,3.5,NaN,NaN,1.3,NaN,NaN,NaN
2017,7,3,24.9,15.6,20.3,0,2.3,NaN,NaN,0,NaN,NaN,NaN
2017,7,4,25.8,15.7,20.8,0,2.8,NaN,NaN,0,NaN,NaN,NaN
2017,7,5,26.2,16,21.1,0,3.1,NaN,NaN,0,NaN,NaN,NaN
2017,7,6,29.4,17,23.2,0,5.2,NaN,NaN,0,NaN,NaN,NaN
2017,7,7,27.4,19.6,23.5,0,5.5,NaN,NaN,5.9,NaN,NaN,NaN
2017,7,8,24.3,17.2,20.8,0,2.8,NaN,NaN,0,NaN,NaN,NaN
2017,7,9,26.7,15.9,21.3,0,3.3,NaN,NaN,0,NaN,NaN,NaN
2017,7,10,24.9,18.5,21.7,0,3.7,NaN,NaN,0,NaN,NaN,NaN
2017,7,11,27.9,17.7,22.8,0,4.8,NaN,NaN,0,NaN,NaN,NaN
2017,7,12,26.2,19.6,22.9,0,4.9,NaN,NaN,0,NaN,NaN,NaN
2017,7,13,19.7,15.9,17.8,0.2,0,NaN,NaN,10.8,NaN,NaN,NaN
2017,7,14,26.3,17.2,21.8,0,3.8,NaN,NaN,0.2,NaN,NaN,NaN
2017,7,15,27.3,18.4,22.9,0,4.9,NaN,NaN,0,NaN,NaN,NaN
2017,7,16,26.1,17.9,22,0,4,NaN,NaN,0,NaN,NaN,NaN
2017,7,17,24.9,20,22.5,0,4.5,NaN,NaN,0,NaN,NaN,NaN
2017,7,18,26.8,17.8,22.3,0,4.3,NaN,NaN,0,NaN,NaN,NaN
2017,7,19,31.1,19.5,25.3,0,7.3,NaN,NaN,0,NaN,NaN,NaN
2017,7,20,23,15.4,19.2,0,1.2,NaN,NaN,27,NaN,NaN,NaN
2017,7,21,29.7,19,24.4,0,6.4,NaN,NaN,0,NaN,NaN,NaN
2017,7,22,24.4,19.8,22.1,0,4.1,NaN,NaN,1.7,NaN,NaN,NaN
2017,7,23,23.8,20.3,22.1,0,4.1,NaN,NaN,0,NaN,NaN,NaN
2017,7,24,22.6,16.8,19.7,0,1.7,NaN,NaN,0,NaN,NaN,NaN
2017,7,25,23.1,16.4,19.8,0,1.8,NaN,NaN,0.2,NaN,NaN,NaN
2017,7,26,21.9,15.4,18.7,0,0.7,NaN,NaN,1.4,NaN,NaN,NaN
2017,7,27,26.6,18.7,22.7,0,4.7,NaN,NaN,6.1,NaN,NaN,NaN
